,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,output_rf,output_rb,output_lf,output_lb
102,56.738,-384.766,-57.52,95.801,50.488,-53.32,1.953,-36.719,34.277,-8.691,72.461,-507.227,-96.094,-387.5,65.527,-69.62899999999999,118.652,-30.371,42.48,0,0,1,0
103,52.539,-399.902,-71.094,88.867,47.559,-50.0,1.5619999999999998,-45.117,40.43,-15.039,68.848,-535.352,-92.383,-403.906,56.543,-81.055,117.676,-34.18,36.816,0,0,1,0
104,40.039,-424.902,-79.883,55.957,42.871,-46.387,-8.594,-66.50399999999999,36.035,-35.059,49.023,-558.203,-81.25,-424.316,41.504,-104.59,104.199,-49.609,18.555,0,0,1,0
105,52.832,-405.664,-67.773,64.74600000000001,52.93,-59.96100000000001,-0.195,-51.66,42.969,-19.434,77.344,-520.41,-68.262,-397.07,51.758,-81.738,114.453,-38.672,32.129,0,0,1,0
106,77.832,-371.973,-41.895,96.191,68.75,-74.707,21.582,-28.32,55.176,2.051,96.777,-494.434,-79.395,-369.23800000000006,75.977,-56.25,135.645,-14.941,55.957,0,0,1,0
107,98.145,-345.605,-18.066,118.359,81.641,-84.66799999999998,34.57,-15.137,55.859,9.18,108.496,-475.098,-93.945,-356.543,95.41,-42.383,152.441,4.004,69.141,0,0,1,0
108,98.438,-336.1330000000001,-17.285,127.539,81.543,-83.691,41.699,-4.883,61.328,20.508000000000006,107.617,-467.285,-104.199,-353.61300000000006,105.371,-29.98,154.59,9.668,79.492,0,0,1,0
109,110.156,-311.133,-8.301,160.645,88.477,-91.309,52.832,12.012,65.723,35.84,116.504,-459.375,-112.695,-336.426,112.402,-13.379,167.96900000000005,24.707,95.605,0,0,1,0
110,99.512,-327.93,-22.266,146.875,77.539,-83.20299999999997,41.309,-1.27,54.395,20.703000000000007,104.297,-482.617,-105.664,-348.047,100.488,-31.348000000000006,155.762,10.84,79.297,0,0,1,0
111,86.23,-351.855,-35.938,114.063,64.063,-69.043,25.293000000000006,-18.652,45.508,6.445,91.309,-479.98,-100.195,-359.473,84.66799999999998,-47.46100000000001,140.52700000000002,-8.789,59.375,0,0,1,0
112,68.652,-375.098,-57.03100000000001,95.508,50.977,-55.957,7.129,-34.375,38.965,-5.7620000000000005,77.734,-491.895,-94.922,-374.707,66.699,-62.305,127.344,-26.074,43.945,0,0,1,0
113,66.50399999999999,-386.914,-59.082,87.988,53.613,-55.762,3.418,-44.824,44.043,-11.23,69.141,-505.469,-88.574,-385.9380000000001,54.297,-76.465,127.441,-29.199,38.184,0,0,1,0
114,50.195,-414.941,-69.922,62.109,46.484,-50.879,-10.449000000000002,-72.559,36.621,-37.109,52.93,-541.211,-80.957,-414.062,18.262,-104.199,113.184,-46.387,16.797,0,0,1,0
115,52.246,-405.957,-65.234,73.047,54.395,-61.328,3.906,-66.602,46.387,-32.324,50.0,-533.008,-71.094,-407.52,44.53100000000001,-89.648,119.336,-38.086,28.32,0,0,1,0
116,74.707,-371.484,-46.875,105.762,68.555,-73.535,23.438,-39.453,54.102,-8.105,76.563,-515.332,-86.426,-392.773,74.219,-63.965,141.016,-14.453,52.344,0,0,1,0
117,90.918,-355.273,-12.695,117.48,81.934,-84.375,29.395,-25.293000000000006,47.26600000000001,2.246,75.293,-505.859,-113.281,-391.992,78.32,-55.176,152.734,2.832,63.08600000000001,0,0,1,0
118,87.109,-352.63699999999994,9.863,120.312,88.281,-91.504,34.082,-21.68,48.242,5.859,52.344,-497.949,-133.887,-368.848,76.66,-46.875,150.488,6.934,69.336,0,0,1,0
119,116.113,-307.422,2.246,165.72299999999996,90.918,-94.727,57.324,15.723,65.625,39.355,119.531,-442.1880000000001,-100.195,-314.844,113.574,-7.0310000000000015,174.707,27.246,96.973,0,0,1,0
120,111.914,-312.207,-29.297,165.72299999999996,76.465,-80.957,46.875,9.961,55.762,32.324,130.859,-464.355,-86.816,-330.957,109.863,-20.801,165.625,15.039,86.32799999999997,0,0,1,0
121,84.66799999999998,-348.047,-48.535,122.266,63.379,-68.457,26.27,-12.012,48.438,12.402,106.543,-492.969,-90.82,-369.043,78.418,-47.46100000000001,140.72299999999998,-8.984,63.77,0,0,1,0
122,68.555,-372.949,-58.789,99.414,54.199,-57.03100000000001,14.648,-32.324,48.535,-3.32,91.699,-494.824,-87.891,-368.945,59.863,-62.695,129.785,-24.414,48.535,0,0,1,0
123,67.383,-388.281,-59.863,83.789,58.887,-60.742,17.187,-44.922,54.492,-12.305,86.23,-508.105,-65.527,-385.742,68.652,-71.582,128.711,-27.637,42.188,0,0,1,0
124,55.664,-412.98800000000006,-71.777,59.863,51.367,-55.957,-1.5619999999999998,-68.164,37.891,-34.277,74.023,-538.965,-48.828,-413.965,52.441,-95.02,115.43,-44.727,18.848,0,0,1,0
125,58.691,-399.512,-65.918,74.707,55.957,-62.109,0.488,-62.793,38.574,-30.273000000000003,83.887,-526.563,-59.76600000000001,-405.469,60.645,-87.305,123.34,-38.281,25.293000000000006,0,0,1,0
126,78.711,-370.215,-40.723,104.297,70.312,-77.344,18.848,-43.75,51.562,-13.281,95.02,-515.234,-68.848,-388.574,81.25,-68.945,143.262,-16.406,46.68,0,0,1,0
127,97.168,-345.898,-22.363000000000003,130.957,82.81200000000003,-87.891,37.012,-26.27,63.28100000000001,2.148,110.059,-499.414,-78.223,-367.187,94.531,-51.855,158.691,3.516,65.43,0,0,1,0
128,100.586,-335.742,-18.555,138.086,82.91,-86.62100000000002,42.773,-14.453,67.48,14.355,113.77,-477.246,-91.406,-355.0780000000001,94.141,-38.281,160.254,9.277,75.293,0,0,1,0
129,113.77,-309.668,-4.883,174.609,89.844,-92.969,56.445,3.613,69.434,31.152,122.07,-464.941,-100.879,-333.9840000000001,112.793,-16.309,175.293,25.586,92.09,0,0,1,0
130,108.301,-316.895,-13.477,159.27700000000004,81.348,-86.816,44.922,-6.445,55.957,21.289,114.453,-468.066,-103.711,-342.773,104.395,-29.492,165.234,14.16,78.32,0,0,1,0
131,90.527,-350.098,-28.711,107.129,71.875,-77.637,31.055,-27.148000000000003,50.098,3.125,103.32,-475.879,-87.695,-372.852,98.73,-46.973,143.457,-6.836,57.91,0,0,1,0
132,72.168,-374.707,-41.21100000000001,89.74600000000002,59.76600000000001,-63.77,12.402,-44.922,43.75,-11.133,76.074,-495.898,-87.891,-392.48,79.395,-63.477,130.078,-24.707,40.723,0,0,1,0
